PROJECT_REFID;PROJECTID;VERSION;PROJECT_TYPE;PROJECT_NAME;REMARKS;BCIREGION;ADDRESS;TOWN;PROVINCE;COUNTRY_NAME;PROJECT_STATUS;PROJECTSTAGE;CONST_START;CONST_END;TIME_STAMP;VALUE;USVALUE;LANGUAGE;CAT_1_NAME;CAT_2_NAME;CAT_3_NAME;CAT_4_NAME;CAT_5_NAME;DEV_TYPE;DEV_TYPEID;FLOOR_AREA;FOREIGN_PARTICIPATION;KEYWORD;LAST;MAJOR;OWNER_TYPE;OWNER_TYPEID;POSTCODE;PROJECTSTAGEID;PROJECT_NOTES;SITE_AREA;STOREYS;SUBCAT_1_NAME;SUBCAT_2_NAME;SUBCAT_3_NAME;SUBCAT_4_NAME;SUBCAT_5_NAME;SUBCAT_6_NAME;SUBCAT_7_NAME;SUBCAT_8_NAME;TIMETABLE_REMARKS;PROJECT_STATUSID;STATUS_DESC
106292626998884;217416002;2;POLYCLINIC | CAFE for HOSPITAL - refurbishment - 2 storey;RST WIJAYAKUSUMA PURWOKERTO - POLI EKSEKUTIF & CAFE;* 2 storey polyclinic unit building (approx. 1,000 sq m) * Patient recovery rooms * Observation room * Medical consulting rooms * Nurse station * Pharmacy room * Cafe  * Dining area  * Kitchen area   Building elements include: * Flooring : ceramic tile / vinyl sheet flooring / homogeneous tile * Ceiling : gypsum board  * Walling : light brick walls & corner guard / vinyl walling * Roofing : concrete roof tile * Roof truss : lightweight steel * Aluminium framed doors & windows / solid wood doors / automatic sliding doors * Split type air conditioning * Lift;Java;Jalan Prof Dr. HR Bunyamin, Kelurahan Bancarkembar, Kec. Purwokerto Utara;Banyumas;Central Java;Indonesia;Contract Awarded / Builder Appointed;Pre-Construction;09/05/2022;28/11/2022;05/04/2022 16:13:00;7783;0.542;;Retail;Health;;;;Refurbishment;2;1000;0;dan;1;0;Government;3;53121;6;;;2;Restaurant, Cafe, Food Outlet, Canteen;Hospital;;;;;;;;112;MAIN CONTRACT AWARDED | CONSTRUCTION EXPECTED TO COMMENCE MAY 2022
106288627567737;217083002;3;RESEARCH CENTRE - new - 2 storey;PADDOCK PENGEMBANGAN JAVAN RHINO STUDY & CONSERVATION AREA;* 2 storey research centre (approx 1,800 sq m) * Administration facilities * Work stations & office space * Meeting rooms  Building elements include: * Flooring : ceramic tile * Structural : reinforced concrete * Walling : light brick walls / precast concrete panel * Roofing : concrete roof tile * Roof truss : lightweight steel * Aluminium framed doors & windows / solid wood doors;Java;Kampung Legon Pakis, Desa Ujung Jaya, Kecamatan Sumur;Pandeglang;Banten;Indonesia;Contract Awarded / Builder Appointed;Pre-Construction;09/05/2022;10/10/2022;05/04/2022 15:36:00;9760;0.679;;Education;Industrial;;;;New construction;3;1800;0;;1;0;Government;3;60256;6;;;2;Research Centre, Laboratory, Observatory;Agricultural, Horticultural Facility;;;;;;;;112;MAIN CONTRACT AWARDED | CONSTRUCTION EXPECTED TO COMMENCE MAY 2022
106277575755228;206596002;13;HOSPITAL (128 beds) - completion - 3 storey;RSUD LABUAN BANTEN (PHASE 2);Completion of 3 storey hospital building (approx. 5,881 sq m), to include : * Inpatient care unit (128 beds) * Emergency unit * Polyclinic unit * Surgical unit * Medical laboratory * Medical consulting rooms * Patient medical record room * Patient recovery rooms  * Registration area & waiting room * Pharmacy room * Medical devices & equipments storage * At grade car park * Excavation work  Building elements include: * Flooring : ceramic tile / vinyl sheet flooring * Ceiling : gypsum board / sandwich panels * Walling : light brick walls * Roofing : ceramic roof tile * Roof truss : lightweight steel  * Aluminium framed doors & windows / fabricated wood doors * Lifts  * Split type air conditioning * Sanitary ware / plumbing;Java;Jalan Raya Labuan - Pandeglang, Kelurahan Kalanganyar, Kecamatan Pandeglang;Pandeglang;Banten;Indonesia;Construction Commenced;Construction;10/04/2022;30/12/2022;05/04/2022 13:49:00;64230;4.47;;Health;Education;Infrastructure;;;Extension;5;5881;0;;1;1;Government;3;42264;8;;6952;3;Hospital;Medical Centre;Research Centre, Laboratory, Observatory;Road, Surface, Car Park;;;;;;115;CONSTRUCTION COMMENCED
106269503043665;217032002;2;VILLAS (72) - interior fitout - single storey;LXR HOTELS & RESORTS BY HILTON (5 STARS);Refurbishment 72 villas resort (2 types villas (approx 239 sq m & 680 sq m) to include : * Room Interior Finishing Replacement * Addition of Fix Room Furniture * Re-Finishes Hotel Exterior * Villas  Building elements include: * Flooring : ceramic tile / homogeneous tile * Aluminium framed doors & windows / fabricated wood doors * Sanitary ware / plumbing * Decorative lighting / interior lighting * Split type air conditioning * Fire protection system * Custom furniture * Partitions;Bali;Jalan Melasti, Kelurahan Ungasan, Kecamatan Kuta Selatan;Badung;Bali;Indonesia;Construction Commenced;Construction;01/04/2022;28/12/2022;04/04/2022 17:12:00;322569;22.441;;Hospitality;;;;;Interior fitout;6;33084;1;;1;1;Commercial;4;80364;8;;;1;Resort;;;;;;;;;115;MAIN CONTRACT AWARDED | CONSTRUCTION COMMENCED | INTERIOR DESIGNER LISTED | MECHANICAL & ELECTRICAL ENGINEER LISTED | QUANTITY SURVEYOR LISTED
106194572057557;214324002;3;HOTEL (up to 190 rooms ) - new - 5 storey;VASA HOTEL UBUD (4 STARS PLUS);* 5 storey hotel (approx. 28, 800 sq m) * At grade car park * Hotel lobby & reception lounge * Restaurant  * Swimming pool *  Earthworks  Building elements include: * Flooring : ceramic tile / homogeneous tile * Structural :  reinforced concrete * Ceiling : gypsum board * Walling : light brick walls * Roofing : concrete roof tile * Roof truss : lightweight steel * Aluminium framed doors & windows / solid wood doors * Lifts * Split type air conditioning / duct connected  air conditioning * Fire protection system * Security system * Sanitary ware / plumbing;Bali;Kelurahan Payangan, Kecamatan Payangan;Gianyar;Bali;Indonesia;Building Application;Design & Documentation;22/11/2023;28/11/2024;04/04/2022 16:55:00;446400;31.069;;Hospitality;Sport & Recreation;Retail;Infrastructure;;New construction;3;28800;0;;1;1;Commercial;4;80572;4;;;5;Hotel;Swimming Pool, Aquatic Centre, Sauna;Restaurant, Cafe, Food Outlet, Canteen;Civil Works, Excavation;;;;;;166;CITY PLANNING PERMIT (KRK) & BLOCK PLAN PERMIT (RTLB) APPROVED | CONSTRUCTION PERMIT (IMB) APPLICATION SUBMITTED | METHOD OF APPOINTING MAIN CONTRACTOR YET TO BE DETERMINED | QUANTITY SURVEYOR LISTED
106283579678254;216807002;3;FACTORY - new - single storey;FENG TAY INDONESIA FACTORY (RICH VALLEY BANDUNG) - (PHASE 2);* Single storey shoe factory (approx. 43,200 sq m) * Production lines * Quality control room * Storage area  Building elements include : * Flooring : hardened concrete floor / epoxy flooring * Structural : steel construction * Ceiling : gypsum board / metal ceiling * Walling : light brick walls / metal walling * Roofing : metal sheet roof * Roof truss : steel frame * Aluminium framed doors / metal doors * Fire protection system * Security system * Piling : jacking pile / bore pile;Java;Jalan Raya Cicalengka - Majalaya, Kelurahan Sukamanah, Kecamatan Cikancung;Kabupaten Bandung;West Java;Indonesia;Subcontractor(s) Appointed;Construction;08/03/2022;12/10/2022;01/04/2022 15:00:00;259200;18.033;;Industrial;;;;;New construction;3;43200;0;;1;1;Commercial;4;40383;8;;;1;Manufacturing & Processing;Factory;;;;;;;;164;PILING & BORING SUBCONTRACTOR LISTED
106276310205750;200063002;11;HOTEL (100 rooms) - new - 10 storey;REZ HOTEL SEMARANG (3 STARS);* 10 storey hotel (approx. 9,500 sq m) * Single basement level car park * 100 hotel rooms  * Hotel lobby & reception lounge * Restaurant  * Swimming pool  Building elements include: * Flooring : ceramic tile / homogeneous tile * Structural :  reinforced concrete * Ceiling : gypsum board * Walling : light brick walls * Roofing : concrete roof tile * Roof truss : lightweight steel * Aluminium framed doors & windows / solid wood doors * Piling : bored pile * Lifts * Split type air conditioning / duct connected  air conditioning * Fire protection system * Security system * Sanitary ware / plumbing;Java;Jalan  KH. Ahmad Dahlan, Kelurahan Pekunden, Kecamatan Semarang Tengah;Kota Semarang;Central Java;Indonesia;Subcontractor(s) Appointed;Construction;27/12/2021;22/03/2023;01/04/2022 14:47:00;137750;9.564;;Hospitality;Retail;Infrastructure;Sport & Recreation;;New construction;3;9500;0;;1;1;Commercial;4;50224;8;;;11;Hotel;Restaurant, Cafe, Food Outlet, Canteen;Multi-Storey Car Park;Swimming Pool, Aquatic Centre, Sauna;;;;;;164;KITCHEN EQUIPMENT SUBCONTRACTOR APPOINTED
106192582684762;192040002;25;HOTEL (197 rooms) - new - 8 storey;NOVOTEL HOTEL KULON PROGO (4 STARS);* 8 storey Hotel building (approx. 11,500 sq m) * 197 hotel rooms * Single  basement level car park * Hotel lobby & reception lounge * Restaurant  * Swimming pool  Building elements include: * Flooring : ceramic tile / homogeneous tile * Structural :  reinforced concrete * Ceiling : gypsum board * Walling : light brick walls * Facade : glass wall cladding / aluminium composite cladding  * Roofing : concrete roof tile * Roof truss : lightweight steel * Aluminium framed doors & windows / solid wood doors * 4 lifts * Split type air conditioning / duct connected  air conditioning * Fire protection system * Security system * Sanitary ware / plumbing;Java;Jalan Wates - Purworejo, Kelurahan Temon Kulon;Kulon Progo;Yogyakarta;Indonesia;Subcontractor(s) Appointed;Construction;14/12/2020;29/10/2022;01/04/2022 13:59:00;195129;13.745;;Hospitality;Infrastructure;Retail;Sport & Recreation;;New construction;3;11500;0;;1;1;Commercial;4;55654;8;;;9;Hotel;Restaurant, Cafe, Food Outlet, Canteen;Multi-Storey Car Park;Swimming Pool, Aquatic Centre, Sauna;;;;;;164;FACADE SUBCONTRACTORS LISTED
106192618915787;192041002;24;HOTEL (220 rooms) - new - 8 storey;IBIS STYLES HOTEL KULON PROGO (3 STARS);* 8 storey hotel building (approx. 8,500 sq m) * 220 hotel rooms * Single basement level car park * Hotel lobby & reception lounge * Restaurant  * Swimming pool  Building elements include: * Flooring : ceramic tile / homogeneous tile * Structural :  reinforced concrete * Ceiling : gypsum board * Walling : light brick walls * Facade : glass wall cladding / aluminium composite cladding  * Roofing : concrete roof tile * Roof truss : lightweight steel * Aluminium framed doors & windows / solid wood doors * 4 lifts * Split type air conditioning / duct connected  air conditioning * Fire protection system * Security system * Sanitary ware / plumbing;Java;Jalan Wates - Purworejo, Kelurahan Temon Kulon, Kecamatan Temon;Kulon Progo;Yogyakarta;Indonesia;Subcontractor(s) Appointed;Construction;14/12/2020;22/08/2022;01/04/2022 13:57:00;114750;7.849;;Hospitality;Retail;Infrastructure;Sport & Recreation;;New construction;3;8500;0;;1;1;Commercial;4;55654;8;;;9;Hotel;Restaurant, Cafe, Food Outlet, Canteen;Multi-Storey Car Park;Swimming Pool, Aquatic Centre, Sauna;;;;;;164;FACADE SUBCONTRACTORS LISTED
106298802406500;217899002;1;FACTORY - new;FRINA LESTARI NUSANTARA FACTORY EXTENSION - CIKARANG;* Plastic & polyurethane products factory * Production lines * Quality control room * Storage area  Building elements include : * Flooring : hardened floor / exposed concrete floor * Structural : steel construction * Ceiling : gypsum board / metal ceiling * Walling : light brick walls / metal walling * Facade : metal panel cladding * Roofing : metal sheet roof * Roof truss : steel frame * Aluminium framed doors & windows / metal doors * Fire protection system * Security system;Java;Kawasan Greenland International Industrial Center (GIIC) Blok AF No 1, Desa Nagasari, Kecamatan Serang Baru;Kabupaten Bekasi;Special Capital Region of Jakarta;Indonesia;Documentation In Progress;Design & Documentation;01/06/2022;28/02/2023;31/03/2022 23:53:00;50000;3.47;;Industrial;;;;;Extension;5;5000;0;;1;1;Commercial;4;17330;4;;;;Manufacturing & Processing;Factory;;;;;;;;120;DOCUMENTATION COMPLETED | DESIGN CONSTRUCT CONTRACT TO BE APPOINTED BY NEGOTIATION | CONTRACT NEGOTIATION CURRENTLY UNDERWAY | PROSPECTIVE DESIGN CONTRACTOR LISTED
106298730837977;217898002;1;FACTORY - extension - single storey;BUMIMULIA INDAH LESTARI FACTORY EXTENSION - CIKARANG;* Single storey plastic industry factory (5,000 sq m) * Production lines * Quality control room * Storage area  Building elements include :  * Flooring : hardened floor / exposed concrete floor * Structural : steel construction * Ceiling : gypsum board / metal ceiling * Walling : light brick walls / metal walling * Facade : metal panel cladding * Roofing : metal sheet roof * Roof truss : steel frame * Aluminium framed doors & windows / metal doors * Fire protection system * Security system;Java;Jalan Raya Cikarang - Cibarusah No.83, Desa Sukaresmi, Kecamatan Cikarang Selatan;Kabupaten Bekasi;Special Capital Region of Jakarta;Indonesia;Documentation In Progress;Design & Documentation;01/05/2022;10/01/2023;31/03/2022 23:51:00;50000;3.47;;Industrial;;;;;Extension;5;100;0;;1;1;Commercial;4;17530;4;;;1;Manufacturing & Processing;Factory;;;;;;;;120;DOCUMENTATION COMPLETED | DESIGN CONSTRUCT CONTRACT TO BE APPOINTED BY NEGOTIATION | CONTRACT NEGOTIATION CURRENTLY UNDERWAY | PROSPECTIVE DESIGN CONTRACTOR LISTED
106264612236862;127606002;27;APARTMENTS (350) - new - 44 storey;TOKYU LAND BRANZ MEGA KUNINGAN - NORTH TOWER;* 34 storey apartment building on top of 10 storey shopping centre / retail podium / car park (approx. 62,640 sq m) * 350 apartment units (4 types of units : approx. 28 sq m, 54 sq m, 76 sq m & 117 sq m) * 1-3 bedroom units * Single basement level car park * Apartment lobby & reception area * Swimming pool  Building elements include: * Flooring : ceramic tile / homogeneous tile * Structural : reinforced concrete * Ceiling : gypsum board  * Walling : precast concrete panels / light brick wall * Facade : glass wall cladding / aluminium composite cladding * Roofing : concrete slab roof  * Aluminium framed doors & windows / automatic sliding doors / solid wood doors / steel & fire doors * Piling : bored pile / precast pile * 8 lifts * Split type air conditioning / duct connected air conditioning * Generator * Sanitary ware / plumbing  * Electrical switchboard panel  * Fire protection system * Security system  Please find more information at www.tokyuland-id.com/branz/megakuningan;Java;Jalan Perintis, Kawasan Mega Kuningan, Kuningan Timur, Kecamatan Setiabudi;Jakarta Selatan;Special Capital Region of Jakarta;Indonesia;Subcontractor(s) Appointed;Construction;01/01/2020;10/06/2023;31/03/2022 18:15:00;469800;31.572;;Residential;Infrastructure;Retail;Utilities;Sport & Recreation;New construction;3;62640;1;;1;1;Commercial;4;12950;8;;11254;45;Apartment, Condominium, Townhouse;Multi-Storey Car Park;Shop, Shopping Centre, Supermarket;Road, Surface, Car Park;Restaurant, Cafe, Food Outlet, Canteen;Power Station, Electricity Distribution;Swimming Pool, Aquatic Centre, Sauna;;;164;PLUMBING SUBCONTRACTOR APPOINTED BY NEGOTIATION
106225608933462;216048002;2;HOTEL (70) - alterations - 4 levels;SOCIO THAMRIN;* 4 levels hotel (approx. 2,686 sq m) * 70 apartment units * Single basement level car park  * Apartment lobby & reception lounge  Building elements include: * Flooring : ceramic tile / homogeneous tile / marble * Structural :  reinforced concrete  * Ceiling : gypsum board  * Walling : light brick walls * Facade : glass wall cladding  * Roofing : concrete roof tile / concrete slab roof * Roof truss : steel frame * Aluminium framed doors & windows / solid wood doors / smart lock door * 1 lift  * Split type air conditioning / duct connected  air conditioning * Fire protection system * Security system * Sanitary ware / plumbing;Java;Jalan H. Fachrudin No 6, Kelurahan Kampung Bali, Kecamatan Tanah Abang;Jakarta Pusat;Special Capital Region of Jakarta;Indonesia;Building Approval;Design & Documentation;22/02/2023;22/12/2023;31/03/2022 18:00:00;32256;2.242;;Hospitality;;;;;New construction;3;2686;0;;1;1;Commercial;4;10240;4;;794;5;Hotel;;;;;;;;;165;CONSTRUCTION PERMIT (IMB) APPROVED | TENDERS EXPECTED TO BE INVITED FROM SELECTED MAIN CONTRACTORS 4TH QUARTER 2022 | DEVELOPER LISTED
106264502606239;127612002;28;SERVICED APARTMENTS (240) - new - 33 storey;TOKYU LAND BRANZ MEGA KUNINGAN - SOUTH TOWER;* 23 storey serviced apartment building on top of 10 storey shopping centre / retail podium / car park (approx. 47,418 sq m) * 240 serviced apartment units * Serviced apartment lobby & reception area * Dining & restaurant  * Banquet & function hall  * Work stations & office space * Retail shops & outlets * Food court  * Single basement level car park   Building elements include: * Flooring : ceramic tile / homogeneous tile * Structural : reinforced concrete * Ceiling : gypsum board * Walling : precast concrete panels / light brick wall * Facade : glass wall cladding / aluminium composite cladding * Roofing : concrete slab roof  * Aluminium framed doors & windows / automatic sliding doors / solid wood doors / steel & fire door * Piling : bored pile / precast pile * 6 lifts * Split type air conditioning / duct connected air conditioning * Generator * Sanitary ware / plumbing  * Electrical switchboard panel * Fire protection system * Security system  Please find more information at www.tokyuland-id.com/branz/megakuningan;Java;Jalan Perintis, Kawasan Mega Kuningan, Kuningan Timur, Kecamatan Setiabudi;Jakarta Selatan;Special Capital Region of Jakarta;Indonesia;Subcontractor(s) Appointed;Construction;10/01/2020;10/06/2023;31/03/2022 17:45:00;521598;35.053;;Hospitality;Infrastructure;Retail;Office;Residential;New construction;3;47418;1;;1;1;Commercial;4;12950;8;;11254;34;Serviced Apartment;Multi-Storey Car Park;Shop, Shopping Centre, Supermarket;Road, Surface, Car Park;Restaurant, Cafe, Food Outlet, Canteen;Office;Apartment, Condominium, Townhouse;;;164;PLUMBING SUBCONTRACTOR APPOINTED BY NEGOTIATION
106272098969904;217112002;1;OFFICES | CAR PARK for HOSPITAL - new - 4 storey;RSUD DR MOEWARDI SURAKARTA - GEDUNG ADMINISTRASI & PARKIR;* 4 storey office & car park building * Entrance area * Work stations & office space * Meeting rooms * Office lobby & reception lounge * Waiting room * Secure fencing * Security barriers   Building elements include: * Flooring : ceramic tile / vinyl sheet flooring / exposed concrete floor  * Structural : reinforced concrete / steel frame  * Ceiling : gypsum board / sandwich panels * Walling : light brick walls  & corner guard / vinyl walling * Roofing : concrete slab roof * Split type air conditioning / duct connected air conditioning  * Aluminium framed doors & windows / solid wood doors * Lifts;Java;Jalan Kolonel Soetarto No. 132, Kelurahan Mojosongo, Kecamatan Jebres;Surakarta;Central Java;Indonesia;Tender Closed - Contract Not Yet Awarded ;Pre-Construction;09/05/2022;29/12/2022;31/03/2022 15:51:00;98999;6.871;;Office;Infrastructure;Health;;;New construction;3;4000;0;pengadaan, pembangunan, gedung, administrasi, parkir;1;1;Government;3;57126;6;;;4;Office;Multi-Storey Car Park;Hospital;;;;;;;119;OPEN TENDERS FOR MAIN CONTRACT CLOSED | CONTRACT EXPECTED TO BE AWARDED 21 APRIL 2022 | ARCHITECT NOT DISCLOSED
